,Origin,Dest,Month,Prediction,lower,upper,origin_lon,origin_lat,dest_lon,dest_lat,dest_p_no_outbreak,risk_ij,risk_i,dest_municipality,dest_name,dest_region,dest_continent
20222,NSI,DLA,10,1554,854,2827.0,11.55,3.7,9.72,4.01,1.0,0.0,0.002399649996583597,Douala,Douala International Airport,CM-LT,AF
20223,PHC,DLA,10,432,256,742.0,6.95,5.01,9.72,4.01,1.0,0.0,0.018039681392413853,Douala,Douala International Airport,CM-LT,AF
20224,PNR,DLA,10,675,533,854.0,11.88,-4.81,9.72,4.01,1.0,0.0,0.009836208156849269,Douala,Douala International Airport,CM-LT,AF
20225,BCN,DUB,10,8025,7706,8358.0,2.08,41.3,-6.24,53.43,1.0,0.0,0.10327821221728994,Dublin,Dublin Airport,IE-D,EU
20226,BGY,DUB,10,6639,6292,7005.0,9.7,45.67,-6.24,53.43,1.0,0.0,0.015141333539794632,Dublin,Dublin Airport,IE-D,EU
20227,BHX,DUB,10,26204,24613,27899.0,-1.73,52.45,-6.24,53.43,1.0,0.0,0.014502366050691662,Dublin,Dublin Airport,IE-D,EU
20228,IST,DUB,10,3996,3806,4196.0,28.82,40.98,-6.24,53.43,1.0,0.0,0.14838747085597936,Dublin,Dublin Airport,IE-D,EU
20229,KRK,DUB,10,7252,6812,7722.0,19.79,50.08,-6.24,53.43,1.0,0.0,0.012548985201686458,Dublin,Dublin Airport,IE-D,EU
20230,KTW,DUB,10,1843,1725,1969.0,19.07,50.47,-6.24,53.43,1.0,0.0,0.009021087613324874,Dublin,Dublin Airport,IE-D,EU
20231,KUN,DUB,10,2524,2348,2712.0,23.92,54.9,-6.24,53.43,1.0,0.0,0.005569022008686919,Dublin,Dublin Airport,IE-D,EU
20232,LBA,DUB,10,7355,6877,7865.0,-1.66,53.87,-6.24,53.43,1.0,0.0,0.005981840179930531,Dublin,Dublin Airport,IE-D,EU
20233,LBC,DUB,10,2536,2360,2724.0,10.7,53.81,-6.24,53.43,1.0,0.0,0.003899260168123475,Dublin,Dublin Airport,IE-D,EU
20234,LCJ,DUB,10,1814,1656,1987.0,19.4,51.72,-6.24,53.43,1.0,0.0,0.0018453581576043376,Dublin,Dublin Airport,IE-D,EU
20235,LCY,DUB,10,9549,8971,10164.0,0.05,51.5,-6.24,53.43,1.0,0.0,0.0046836597198819385,Dublin,Dublin Airport,IE-D,EU
20236,LGW,DUB,10,36954,35097,38910.0,-0.16,51.16,-6.24,53.43,1.0,0.0,0.022126635604448497,Dublin,Dublin Airport,IE-D,EU
20237,LHR,DUB,10,69996,66472,73707.0,-0.45,51.47,-6.24,53.43,1.0,0.0,0.4195935881985313,Dublin,Dublin Airport,IE-D,EU
20238,LIN,DUB,10,3985,3769,4212.0,9.26,45.45,-6.24,53.43,1.0,0.0,0.029887444853062384,Dublin,Dublin Airport,IE-D,EU
20239,LIS,DUB,10,4821,4616,5034.0,-9.13,38.77,-6.24,53.43,1.0,0.0,0.10915984836780734,Dublin,Dublin Airport,IE-D,EU
20240,LPA,DUB,10,4096,3836,4374.0,-15.39,27.94,-6.24,53.43,1.0,0.0,0.014212819997851178,Dublin,Dublin Airport,IE-D,EU
20241,LPL,DUB,10,13262,12433,14146.0,-2.85,53.34,-6.24,53.43,1.0,0.0,0.004132019429587186,Dublin,Dublin Airport,IE-D,EU
20242,LTN,DUB,10,13279,12504,14102.0,-0.38,51.88,-6.24,53.43,1.0,0.0,0.01465279270681441,Dublin,Dublin Airport,IE-D,EU
20243,LYS,DUB,10,3058,2905,3220.0,5.08,45.72,-6.24,53.43,1.0,0.0,0.04095213716417656,Dublin,Dublin Airport,IE-D,EU
20244,MAD,DUB,10,13815,13156,14508.0,-3.57,40.47,-6.24,53.43,1.0,0.0,0.3030775450040516,Dublin,Dublin Airport,IE-D,EU
20245,MAN,DUB,10,29542,27813,31378.0,-2.27,53.36,-6.24,53.43,1.0,0.0,0.06638233399917615,Dublin,Dublin Airport,IE-D,EU
20246,MCO,DUB,10,3417,3276,3563.0,-81.31,28.43,-6.24,53.43,1.0,0.0,0.12410038514803401,Dublin,Dublin Airport,IE-D,EU
20247,MJV,DUB,10,1222,1146,1303.0,-0.82,37.78,-6.24,53.43,1.0,0.0,0.006033878748473942,Dublin,Dublin Airport,IE-D,EU
20248,MLA,DUB,10,1850,1726,1984.0,14.5,35.85,-6.24,53.43,1.0,0.0,0.020085837583076582,Dublin,Dublin Airport,IE-D,EU
20249,MUC,DUB,10,6882,6547,7233.0,11.79,48.35,-6.24,53.43,1.0,0.0,0.18536081803405602,Dublin,Dublin Airport,IE-D,EU
20250,MXP,DUB,10,2386,2279,2497.0,8.71,45.63,-6.24,53.43,1.0,0.0,0.15077426521104753,Dublin,Dublin Airport,IE-D,EU
20251,NAP,DUB,10,1708,1625,1795.0,14.29,40.89,-6.24,53.43,1.0,0.0,0.02111124567623146,Dublin,Dublin Airport,IE-D,EU
20252,NCE,DUB,10,4814,4560,5081.0,7.21,43.66,-6.24,53.43,1.0,0.0,0.13411303632408889,Dublin,Dublin Airport,IE-D,EU
20253,NCL,DUB,10,4757,4457,5078.0,-1.71,55.04,-6.24,53.43,1.0,0.0,0.02639013840574478,Dublin,Dublin Airport,IE-D,EU
20254,NTE,DUB,10,1923,1807,2045.0,-1.6,47.16,-6.24,53.43,1.0,0.0,0.011927520462729047,Dublin,Dublin Airport,IE-D,EU
20255,NYO,DUB,10,2563,2406,2730.0,16.92,58.78,-6.24,53.43,1.0,0.0,0.010991924041559131,Dublin,Dublin Airport,IE-D,EU
20256,ORD,DUB,10,13110,12604,13636.0,-87.99,41.98,-6.24,53.43,1.0,0.0,0.24052309468401256,Dublin,Dublin Airport,IE-D,EU
20257,ORK,DUB,10,21263,19841,22787.0,-8.49,51.85,-6.24,53.43,1.0,0.0,0.019531045629032517,Dublin,Dublin Airport,IE-D,EU
20258,JFK,DUB,10,22429,21507,23390.0,-73.79,40.64,-6.24,53.43,1.0,0.0,0.2472619383003961,Dublin,Dublin Airport,IE-D,EU
20259,HEL,DUB,10,1275,1205,1350.0,24.97,60.32,-6.24,53.43,1.0,0.0,0.08453233725734188,Dublin,Dublin Airport,IE-D,EU
20260,BLK,DUB,10,1402,1262,1558.0,-3.04,53.78,-6.24,53.43,1.0,0.0,0.0,Dublin,Dublin Airport,IE-D,EU
20261,HAM,DUB,10,2326,2186,2474.0,10.01,53.63,-6.24,53.43,1.0,0.0,0.043948239391027766,Dublin,Dublin Airport,IE-D,EU
20262,BLQ,DUB,10,2946,2796,3104.0,11.29,44.53,-6.24,53.43,1.0,0.0,0.026862127586980367,Dublin,Dublin Airport,IE-D,EU
20263,BOD,DUB,10,2170,2068,2277.0,-0.7,44.83,-6.24,53.43,1.0,0.0,0.0585753735239144,Dublin,Dublin Airport,IE-D,EU
20264,BOH,DUB,10,2297,2097,2516.0,-1.83,50.78,-6.24,53.43,1.0,0.0,0.0,Dublin,Dublin Airport,IE-D,EU
20265,BOS,DUB,10,7873,7575,8184.0,-71.02,42.37,-6.24,53.43,1.0,0.0,0.13991135446218705,Dublin,Dublin Airport,IE-D,EU
20266,BRS,DUB,10,12595,11828,13411.0,-2.71,51.39,-6.24,53.43,1.0,0.0,0.009511667673227198,Dublin,Dublin Airport,IE-D,EU
20267,BRU,DUB,10,7362,6925,7826.0,4.48,50.9,-6.24,53.43,1.0,0.0,0.09601982900493511,Dublin,Dublin Airport,IE-D,EU
20268,BTS,DUB,10,2638,2466,2822.0,17.2,48.17,-6.24,53.43,1.0,0.0,0.009420877924409932,Dublin,Dublin Airport,IE-D,EU
20269,BUD,DUB,10,9043,8609,9500.0,19.26,47.43,-6.24,53.43,1.0,0.0,0.0538963154636426,Dublin,Dublin Airport,IE-D,EU
20270,BVA,DUB,10,7900,7438,8390.0,2.11,49.46,-6.24,53.43,1.0,0.0,0.0002995234941249869,Dublin,Dublin Airport,IE-D,EU
20271,BZG,DUB,10,1794,1622,1984.0,17.98,53.1,-6.24,53.43,1.0,0.0,0.0014300533341848887,Dublin,Dublin Airport,IE-D,EU
20272,CDG,DUB,10,35043,33296,36881.0,2.57,49.0,-6.24,53.43,1.0,0.0,0.36857735464721275,Dublin,Dublin Airport,IE-D,EU
20273,CGN,DUB,10,1557,1471,1647.0,7.12,50.88,-6.24,53.43,1.0,0.0,0.0318559955899782,Dublin,Dublin Airport,IE-D,EU
20274,CIA,DUB,10,6419,6125,6728.0,12.59,41.8,-6.24,53.43,1.0,0.0,0.020348950807636323,Dublin,Dublin Airport,IE-D,EU
20275,CPH,DUB,10,8724,8239,9237.0,12.65,55.63,-6.24,53.43,1.0,0.0,0.10688016000373779,Dublin,Dublin Airport,IE-D,EU
20276,CRL,DUB,10,7738,7252,8257.0,4.45,50.46,-6.24,53.43,1.0,0.0,0.0034123852408588506,Dublin,Dublin Airport,IE-D,EU
20277,CTA,DUB,10,1062,1014,1112.0,15.07,37.47,-6.24,53.43,1.0,0.0,0.007413901321794536,Dublin,Dublin Airport,IE-D,EU
20278,CWL,DUB,10,3348,3128,3583.0,-3.34,51.4,-6.24,53.43,1.0,0.0,0.0010581927669490732,Dublin,Dublin Airport,IE-D,EU
20279,DUS,DUB,10,6351,6005,6717.0,6.77,51.28,-6.24,53.43,1.0,0.0,0.09003405533912057,Dublin,Dublin Airport,IE-D,EU
20280,EDI,DUB,10,14306,13553,15102.0,-3.36,55.95,-6.24,53.43,1.0,0.0,0.09442885632215048,Dublin,Dublin Airport,IE-D,EU
20281,EIN,DUB,10,3127,2913,3356.0,5.39,51.46,-6.24,53.43,1.0,0.0,0.006763524549166511,Dublin,Dublin Airport,IE-D,EU
20282,EMA,DUB,10,8236,7672,8841.0,-1.33,52.83,-6.24,53.43,1.0,0.0,0.004137911180117526,Dublin,Dublin Airport,IE-D,EU
20283,EWR,DUB,10,8185,7761,8631.0,-74.18,40.69,-6.24,53.43,1.0,0.0,0.09213670987637756,Dublin,Dublin Airport,IE-D,EU
20284,EXT,DUB,10,1545,1417,1685.0,-3.41,50.73,-6.24,53.43,1.0,0.0,0.0009695785472939589,Dublin,Dublin Airport,IE-D,EU
20285,FCO,DUB,10,6034,5804,6273.0,12.25,41.79,-6.24,53.43,1.0,0.0,0.19668031070941028,Dublin,Dublin Airport,IE-D,EU
20286,FRA,DUB,10,18842,17842,19897.0,8.57,50.05,-6.24,53.43,1.0,0.0,0.3708532308454092,Dublin,Dublin Airport,IE-D,EU
20287,GDN,DUB,10,1874,1757,1999.0,18.47,54.38,-6.24,53.43,1.0,0.0,0.007092010739898957,Dublin,Dublin Airport,IE-D,EU
20288,GLA,DUB,10,3710,3502,3931.0,-4.43,55.86,-6.24,53.43,1.0,0.0,0.06937991897775297,Dublin,Dublin Airport,IE-D,EU
20289,GNB,DUB,10,1337,1202,1486.0,5.33,45.36,-6.24,53.43,1.0,0.0,0.002127941394070798,Dublin,Dublin Airport,IE-D,EU
20290,GVA,DUB,10,4171,3972,4380.0,6.11,46.23,-6.24,53.43,1.0,0.0,0.10334237760102094,Dublin,Dublin Airport,IE-D,EU
20291,CEB,DGT,10,416,348,498.0,123.98,10.32,123.3,9.33,1.0,0.0,0.11533804745240861,Dumaguete City,Sibulan Airport,PH-NER,AS
20292,TIJ,DGO,10,608,530,698.0,-116.97,32.55,-104.53,24.13,1.0,0.0,0.04274769762235686,Durango,General Guadalupe Victoria International Airport,MX-DUR,NA
20293,MEX,DGO,10,4640,4169,5163.0,-99.07,19.44,-104.53,24.13,1.0,0.0,0.0874301921663917,Durango,General Guadalupe Victoria International Airport,MX-DUR,NA
20294,ELP,DFW,10,26837,25657,28071.0,-106.4,31.8,-97.04,32.9,1.0,0.0,0.002503775492468052,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20295,EWR,DFW,10,35530,33895,37244.0,-74.18,40.69,-97.04,32.9,1.0,0.0,0.09213670987637756,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20296,EZE,DFW,10,5559,5311,5819.0,-58.54,-34.81,-97.04,32.9,1.0,0.0,0.07128838179714814,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20297,FAT,DFW,10,6884,6571,7212.0,-119.72,36.77,-97.04,32.9,1.0,0.0,0.0011284547584046178,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20298,FAY,DFW,10,2094,1973,2223.0,-78.89,34.99,-97.04,32.9,1.0,0.0,0.0,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20299,FLL,DFW,10,18373,17719,19052.0,-80.14,26.07,-97.04,32.9,1.0,0.0,0.10259958294568572,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20300,FRA,DFW,10,11686,11159,12239.0,8.57,50.05,-97.04,32.9,1.0,0.0,0.3708532308454092,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20301,FSD,DFW,10,1218,1106,1342.0,-96.73,43.58,-97.04,32.9,1.0,0.0,0.0014476305849145943,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20302,FWA,DFW,10,2497,2343,2661.0,-85.19,40.99,-97.04,32.9,1.0,0.0,0.0008841461366286829,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20303,GDL,DFW,10,5101,4862,5352.0,-103.3,20.53,-97.04,32.9,1.0,0.0,0.07323357651184548,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20304,GRK,DFW,10,12119,11120,13208.0,-97.82,31.06,-97.04,32.9,1.0,0.0,0.0,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20305,GRR,DFW,10,2565,2450,2684.0,-85.53,42.89,-97.04,32.9,1.0,0.0,0.004044268707504628,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20306,GRU,DFW,10,7972,7611,8349.0,-46.48,-23.43,-97.04,32.9,1.0,0.0,0.23258539699603453,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20307,GSO,DFW,10,3762,3612,3918.0,-79.94,36.11,-97.04,32.9,1.0,0.0,0.007947708103212214,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20308,GSP,DFW,10,5083,4809,5373.0,-82.22,34.89,-97.04,32.9,1.0,0.0,0.0032970099718940826,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20309,GUA,DFW,10,3264,3076,3463.0,-90.53,14.59,-97.04,32.9,1.0,0.0,0.005993179535621729,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20310,HNL,DFW,10,12218,11600,12869.0,-157.92,21.33,-97.04,32.9,1.0,0.0,0.08910578828589477,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20311,HOU,DFW,10,9807,9448,10179.0,-95.28,29.65,-97.04,32.9,1.0,0.0,0.0093954927272063,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20312,HSV,DFW,10,10341,9952,10746.0,-86.77,34.65,-97.04,32.9,1.0,0.0,0.0007017380673898233,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20313,IAD,DFW,10,25936,25166,26730.0,-77.45,38.95,-97.04,32.9,1.0,0.0,0.10703267692035845,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20314,IAH,DFW,10,45796,44070,47589.0,-95.34,29.98,-97.04,32.9,1.0,0.0,0.1233751909090608,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20315,ICN,DFW,10,3489,3255,3740.0,126.45,37.45,-97.04,32.9,1.0,0.0,0.4018553904371315,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20316,ICT,DFW,10,12665,12159,13192.0,-97.43,37.65,-97.04,32.9,1.0,0.0,0.0016409220036047723,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20317,IND,DFW,10,17548,16990,18124.0,-86.27,39.73,-97.04,32.9,1.0,0.0,0.017192462299885136,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20318,JFK,DFW,10,6101,5912,6296.0,-73.79,40.64,-97.04,32.9,1.0,0.0,0.2472619383003961,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20319,LAS,DFW,10,51419,49612,53291.0,-115.15,36.09,-97.04,32.9,1.0,0.0,0.08547382053125196,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20320,LAX,DFW,10,69353,67002,71787.0,-118.41,33.94,-97.04,32.9,1.0,0.0,0.2766725756447104,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20321,LBB,DFW,10,10871,10309,11462.0,-101.82,33.66,-97.04,32.9,1.0,0.0,0.0,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20322,LEX,DFW,10,3280,3130,3437.0,-84.6,38.04,-97.04,32.9,1.0,0.0,0.001780161747543696,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20323,LFT,DFW,10,4513,4228,4816.0,-91.99,30.21,-97.04,32.9,1.0,0.0,0.0,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20324,EVV,DFW,10,1213,1137,1294.0,-87.53,38.05,-97.04,32.9,1.0,0.0,0.0006981944573908327,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
20325,DTW,DFW,10,29461,28572,30378.0,-83.36,42.21,-97.04,32.9,1.0,0.0,0.09255956941629317,Dallas-Fort Worth,Dallas Fort Worth International Airport,US-TX,NA
